date,amb_temp,cell_temp,irradiance,dcPower
2017-10-12 12:10:00,19.9,34.6,589.0,2318.0
2017-10-12 12:20:00,20.2,34.3,576.0000000000001,2290.0
2017-10-12 12:30:00,20.333,33.9,566.0000000000001,2250.0
2017-10-12 12:40:00,20.7,34.8,555.0,2211.9999999999995
2017-10-12 12:50:00,21.6,34.5,542.0,2178.0
2017-10-12 13:00:00,21.4,35.2,529.0,2120.0
2017-10-12 13:10:00,21.6,35.0,512.0,2075.0
2017-10-12 13:20:00,21.833000000000002,35.6,497.00000000000006,2009.9999999999998
2017-10-12 13:30:00,21.9,35.9,479.0,1946.9999999999998
2017-10-12 13:40:00,21.8,34.4,457.99999999999994,1883.0
2017-10-12 13:50:00,21.8,34.0,437.00000000000006,1817.0
2017-10-12 14:00:00,21.5,32.4,414.0,1743.0
2017-10-12 14:10:00,21.7,31.1,389.0,1663.0
2017-10-12 14:20:00,21.55,29.8,361.0,1564.0
2017-10-12 14:30:00,21.65,29.8,340.0,1479.0
2017-10-12 14:40:00,21.8,29.6,316.0,1391.0
2017-10-12 14:50:00,21.967,29.5,289.0,1283.0000000000002
2017-10-12 15:00:00,22.4,29.233,262.0,1175.0
2017-10-12 15:10:00,22.8,28.6,233.0,1063.0
2017-10-12 15:20:00,23.0,27.2,188.0,820.0
2017-10-12 15:30:00,22.0,22.6,43.0,123.00000000000001
2017-10-12 15:40:00,20.3,18.6,32.0,120.0
2017-10-12 15:50:00,19.4,16.6,28.999999999999996,106.0
2017-10-12 16:00:00,18.9,15.5,25.0,92.0
2017-10-12 16:10:00,18.733,14.633,20.0,79.0
2017-10-12 16:20:00,18.35,13.8,15.0,61.0
2017-10-12 16:30:00,17.85,12.9,11.000000000000002,51.0
2017-10-12 16:40:00,17.2,12.333,6.0,38.0
2017-10-12 16:50:00,16.733,11.7,1.0,24.0
2017-10-12 17:00:00,16.1,11.533,0.0,13.000000000000002
2017-10-12 17:10:00,15.533,10.7,0.0,12.0
2017-10-12 17:20:00,15.45,10.25,0.0,0.0
2017-10-12 17:30:00,15.05,9.7,0.0,0.0
2017-10-12 17:40:00,14.75,9.8,0.0,0.0
2017-10-12 17:50:00,14.533,9.533,0.0,0.0
2017-10-12 18:00:00,14.25,9.5,0.0,0.0
2017-10-12 18:10:00,14.05,9.35,0.0,0.0
2017-10-12 18:20:00,13.8,9.133,0.0,0.0
2017-10-12 18:30:00,13.6,9.0,0.0,0.0
2017-10-12 18:40:00,13.4,8.967,0.0,0.0
2017-10-12 18:50:00,13.2,8.833,0.0,0.0
2017-10-12 19:00:00,13.05,8.3,0.0,0.0
2017-10-12 19:10:00,12.75,7.85,0.0,0.0
2017-10-12 19:20:00,12.5,7.5329999999999995,0.0,0.0
2017-10-12 19:30:00,12.55,8.14,0.0,0.0
2017-10-12 19:40:00,12.433,8.0,0.0,0.0
2017-10-12 19:50:00,12.25,8.1,0.0,0.0
2017-10-12 20:00:00,12.2,7.933,0.0,0.0
2017-10-12 20:10:00,11.9,7.95,0.0,0.0
2017-10-12 20:20:00,11.732999999999999,7.0,0.0,0.0
2017-10-12 20:30:00,11.65,7.05,0.0,0.0
2017-10-12 20:40:00,11.5,7.65,0.0,0.0
2017-10-12 20:50:00,11.45,7.8,0.0,0.0
2017-10-12 21:00:00,11.433,7.5,0.0,0.0
2017-10-12 21:10:00,11.35,7.2,0.0,0.0
2017-10-12 21:20:00,11.15,6.6,0.0,0.0
2017-10-12 21:30:00,10.8,6.6,0.0,0.0
2017-10-12 21:40:00,10.8,6.65,0.0,0.0
2017-10-12 21:50:00,10.75,6.1,0.0,0.0
2017-10-12 22:00:00,10.65,5.9,0.0,0.0
2017-10-12 22:10:00,10.8,6.3,0.0,0.0
2017-10-12 22:20:00,10.65,6.2,0.0,0.0
2017-10-12 22:30:00,10.55,5.832999999999999,0.0,0.0
2017-10-12 22:40:00,10.55,5.95,0.0,0.0
2017-10-12 22:50:00,10.45,6.2,0.0,0.0
2017-10-12 23:00:00,10.5,6.267,0.0,0.0
2017-10-12 23:10:00,10.35,5.933,0.0,0.0
2017-10-12 23:20:00,10.1,5.5,0.0,0.0
2017-10-12 23:30:00,9.9,5.3,0.0,0.0
2017-10-12 23:40:00,9.9,5.267,0.0,0.0
2017-10-12 23:50:00,9.85,5.7,0.0,0.0
2017-10-13 00:00:00,0.0,0.0,0.0,0.0
2017-10-13 00:10:00,9.75,5.4,0.0,0.0
2017-10-13 00:20:00,9.5,5.05,0.0,0.0
2017-10-13 00:30:00,9.55,5.3,0.0,0.0
2017-10-13 00:40:00,9.4,5.5,0.0,0.0
2017-10-13 00:50:00,9.467,5.033,0.0,0.0
2017-10-13 01:00:00,9.45,5.05,0.0,0.0
2017-10-13 01:10:00,9.2,4.5,0.0,0.0
2017-10-13 01:20:00,9.35,4.7669999999999995,0.0,0.0
2017-10-13 01:30:00,9.15,4.7,0.0,0.0
2017-10-13 01:40:00,9.033,4.533,0.0,0.0
2017-10-13 01:50:00,9.1,4.6,0.0,0.0
2017-10-13 02:00:00,8.933,4.533,0.0,0.0
2017-10-13 02:10:00,8.85,4.45,0.0,0.0
2017-10-13 02:20:00,8.95,4.5,0.0,0.0
2017-10-13 02:30:00,8.8,4.9,0.0,0.0
2017-10-13 02:40:00,8.75,4.5,0.0,0.0
2017-10-13 02:50:00,8.75,4.25,0.0,0.0
2017-10-13 03:00:00,8.633,3.9,0.0,0.0
2017-10-13 03:10:00,8.55,4.6,0.0,0.0
2017-10-13 03:20:00,8.4,4.4,0.0,0.0
2017-10-13 03:30:00,8.35,4.433,0.0,0.0
2017-10-13 03:40:00,8.25,3.95,0.0,0.0
2017-10-13 03:50:00,8.05,3.6,0.0,0.0
2017-10-13 04:00:00,7.95,3.5,0.0,0.0
2017-10-13 04:10:00,7.95,3.3,0.0,0.0
2017-10-13 04:20:00,7.75,2.95,0.0,0.0
2017-10-13 04:30:00,7.65,3.0,0.0,0.0
2017-10-13 04:40:00,7.6,2.7,0.0,0.0
2017-10-13 04:50:00,7.55,3.167,0.0,0.0
2017-10-13 05:00:00,7.45,2.8,0.0,0.0
2017-10-13 05:10:00,7.5,3.3,0.0,0.0
2017-10-13 05:20:00,7.55,3.05,0.0,0.0
2017-10-13 05:30:00,7.5,3.0,0.0,0.0
2017-10-13 05:40:00,7.4,3.6,0.0,0.0
2017-10-13 05:50:00,7.4,3.0,3.0,0.0
2017-10-13 06:00:00,7.35,2.85,6.0,0.0
2017-10-13 06:10:00,7.25,3.167,11.000000000000002,13.000000000000002
2017-10-13 06:20:00,7.45,3.25,16.0,0.0
2017-10-13 06:30:00,7.6,3.5,21.0,38.0
2017-10-13 06:40:00,7.7,3.6,25.0,48.0
2017-10-13 06:50:00,7.85,3.667,38.0,118.00000000000001
2017-10-13 07:00:00,8.5,6.9,128.0,575.0
2017-10-13 07:10:00,9.367,9.3,173.00000000000003,701.0
2017-10-13 07:20:00,10.4,11.4,200.0,820.0
2017-10-13 07:30:00,11.5,13.1,223.0,944.0000000000001
2017-10-13 07:40:00,12.45,14.5,278.0,1061.0
2017-10-13 07:50:00,13.2,15.3,310.0,1186.0
2017-10-13 08:00:00,13.7,16.6,328.99999999999994,1307.0
2017-10-13 08:10:00,14.6,18.6,340.0,1442.0
2017-10-13 08:20:00,15.0,20.4,327.99999999999994,1524.0
2017-10-13 08:30:00,15.367,21.9,350.0,1631.0
2017-10-13 08:40:00,16.4,22.4,375.0,1708.0000000000002
2017-10-13 08:50:00,16.6,24.4,408.0,1790.0
2017-10-13 09:00:00,16.6,26.6,449.0,1891.0
2017-10-13 09:10:00,17.8,28.1,480.0,1980.0
2017-10-13 09:20:00,17.6,29.95,517.0,2113.0
2017-10-13 09:30:00,16.94,25.2,283.00000000000006,1195.0
2017-10-13 09:40:00,17.3,26.7,536.0,2183.0000000000005
2017-10-13 09:50:00,18.1,31.8,562.0,2272.0
2017-10-13 10:00:00,19.7,33.8,565.0,2246.0
2017-10-13 10:10:00,19.033,34.8,597.0,2360.0
2017-10-13 10:20:00,19.2,34.0,451.0,1831.0
2017-10-13 10:30:00,19.0,32.7,307.0,1185.0
2017-10-13 10:40:00,19.033,27.4,198.0,802.9999999999999
2017-10-13 10:50:00,19.3,28.2,218.0,779.0
2017-10-13 11:00:00,19.9,31.0,537.0,2063.0
2017-10-13 11:10:00,21.7,36.6,645.9999999999999,2379.0
2017-10-13 11:20:00,22.05,38.7,638.0,2313.0
2017-10-13 11:30:00,22.1,40.5,687.0,2492.0
2017-10-13 11:40:00,23.7,40.6,665.9999999999999,2433.0000000000005
2017-10-13 11:50:00,23.1,39.9,644.0,2396.0
2017-10-13 12:00:00,22.4,38.2,620.0,2370.0
2017-10-13 12:10:00,21.7,37.6,603.0,2320.9999999999995
2017-10-13 12:20:00,21.6,36.4,588.0,2291.0
2017-10-13 12:30:00,21.75,35.3,577.0000000000001,2276.0
2017-10-13 12:40:00,22.8,35.9,542.9999999999999,2145.0
2017-10-13 12:50:00,22.6,36.0,561.0,2214.0
2017-10-13 13:00:00,23.1,36.5,542.9999999999999,2147.0
2017-10-13 13:10:00,23.566999999999997,36.15,521.0,2086.0
2017-10-13 13:20:00,23.6,36.2,480.0,1956.0
2017-10-13 13:30:00,23.6,31.6,214.0,844.0000000000001
2017-10-13 13:40:00,23.2,30.7,402.99999999999994,1693.0
2017-10-13 13:50:00,24.0,32.2,437.00000000000006,1844.0
2017-10-13 14:00:00,24.55,34.6,419.0,1766.0
2017-10-13 14:10:00,24.633000000000003,34.7,354.0,1511.0
2017-10-13 14:20:00,24.9,34.2,360.0,1561.9999999999998
2017-10-13 14:30:00,23.7,33.1,333.99999999999994,1460.0
2017-10-13 14:40:00,23.3,32.2,309.0,1370.0
2017-10-13 14:50:00,23.6,31.6,283.00000000000006,1265.0
2017-10-13 15:00:00,24.5,29.6,222.0,1004.9999999999999
2017-10-13 15:10:00,23.4,27.7,220.0,1012.0
2017-10-13 15:20:00,22.5,26.4,201.0,945.0
2017-10-13 15:30:00,21.1,22.2,36.00000000000001,138.0
2017-10-13 15:40:00,19.6,17.6,33.0,121.0
2017-10-13 15:50:00,18.933,15.7,30.0,110.0
2017-10-13 16:00:00,18.4,14.633,24.0,91.0
2017-10-13 16:10:00,18.0,13.75,16.0,60.0
2017-10-13 16:20:00,17.65,12.933,11.000000000000002,50.0
2017-10-13 16:30:00,16.9,12.05,10.0,50.0
2017-10-13 16:40:00,16.533,11.2,5.0,37.00000000000001
2017-10-13 16:50:00,15.8,10.65,1.0,24.0
2017-10-13 17:00:00,15.3,10.0,0.0,15.0
2017-10-13 17:10:00,14.9,9.4,0.0,11.000000000000002
2017-10-13 17:20:00,14.4,8.75,0.0,2.0
2017-10-13 17:30:00,14.3,8.75,0.0,2.0
2017-10-13 17:40:00,13.95,8.55,0.0,2.0
2017-10-13 17:50:00,13.55,8.3,0.0,2.0
2017-10-13 18:00:00,13.25,8.15,0.0,2.0
2017-10-13 18:10:00,12.95,7.8,0.0,2.0
2017-10-13 18:20:00,12.75,7.35,0.0,2.0
2017-10-13 18:30:00,12.55,7.632999999999999,0.0,2.0
2017-10-13 18:40:00,12.2,7.1,0.0,2.0
2017-10-13 18:50:00,12.033,6.8,0.0,2.0
2017-10-13 19:00:00,11.8,7.2,0.0,2.0
2017-10-13 19:10:00,11.65,6.8,0.0,2.0
2017-10-13 19:20:00,11.45,6.55,0.0,2.0
2017-10-13 19:30:00,11.35,6.4,0.0,2.0
2017-10-13 19:40:00,11.15,6.7,0.0,2.0
2017-10-13 19:50:00,11.05,6.35,0.0,2.0
2017-10-13 20:00:00,11.05,6.35,0.0,2.0
2017-10-13 20:10:00,10.833,6.667000000000001,0.0,2.0
2017-10-13 20:20:00,10.65,5.85,0.0,2.0
2017-10-13 20:30:00,10.55,5.95,0.0,2.0
2017-10-13 20:40:00,10.35,5.332999999999999,0.0,2.0
2017-10-13 20:50:00,10.25,4.85,0.0,2.0
2017-10-13 21:00:00,10.0,5.4,0.0,2.0
2017-10-13 21:10:00,10.0,5.433,0.0,2.0
2017-10-13 21:20:00,9.933,5.0,0.0,2.0
2017-10-13 21:30:00,9.6,4.7330000000000005,0.0,2.0
2017-10-13 21:40:00,9.7,4.7669999999999995,0.0,2.0
2017-10-13 21:50:00,9.7,5.25,0.0,2.0
2017-10-13 22:00:00,9.65,4.85,0.0,2.0
2017-10-13 22:10:00,9.5,4.3,0.0,2.0
2017-10-13 22:20:00,9.35,4.45,0.0,2.0
2017-10-13 22:30:00,9.35,5.0,0.0,2.0
2017-10-13 22:40:00,9.2,5.0,0.0,2.0
2017-10-13 22:50:00,9.15,5.132999999999999,0.0,2.0
2017-10-13 23:00:00,9.033,4.5,0.0,2.0
2017-10-13 23:10:00,8.8,4.0,0.0,2.0
2017-10-13 23:20:00,8.7,3.7,0.0,2.0
2017-10-13 23:30:00,8.75,3.8,0.0,2.0
2017-10-13 23:40:00,8.6,4.45,0.0,2.0
2017-10-13 23:50:00,8.55,4.2669999999999995,0.0,2.0
2017-10-14 00:00:00,8.5,4.0,0.0,0.0
2017-10-14 00:10:00,8.45,4.3,0.0,0.0
2017-10-14 00:20:00,8.45,4.4,0.0,0.0
2017-10-14 00:30:00,8.45,4.7330000000000005,0.0,0.0
2017-10-14 00:40:00,8.25,4.3,0.0,0.0
2017-10-14 00:50:00,8.367,3.8,0.0,0.0
2017-10-14 01:00:00,8.05,3.5,0.0,0.0
2017-10-14 01:10:00,7.85,3.15,0.0,0.0
2017-10-14 01:20:00,7.85,2.9330000000000003,0.0,0.0
2017-10-14 01:30:00,7.85,2.95,0.0,0.0
2017-10-14 01:40:00,7.7,2.9,0.0,0.0
2017-10-14 01:50:00,7.55,2.9,0.0,0.0
2017-10-14 02:00:00,7.75,2.9,0.0,0.0
2017-10-14 02:10:00,7.7,2.85,0.0,0.0
2017-10-14 02:20:00,7.6,2.9,0.0,0.0
2017-10-14 02:30:00,7.7,3.15,0.0,0.0
2017-10-14 02:40:00,7.55,2.95,0.0,0.0
2017-10-14 02:50:00,7.6,2.95,0.0,0.0
2017-10-14 03:00:00,7.65,2.7,0.0,0.0
2017-10-14 03:10:00,7.55,3.1,0.0,0.0
2017-10-14 03:20:00,7.35,2.8,0.0,0.0
2017-10-14 03:30:00,7.25,3.4,0.0,0.0
2017-10-14 03:40:00,7.2,3.8,0.0,0.0
2017-10-14 03:50:00,7.05,2.94,0.0,0.0
2017-10-14 04:00:00,6.8,2.333,0.0,0.0
2017-10-14 04:10:00,6.8,1.933,0.0,0.0
2017-10-14 04:20:00,6.832999999999999,2.133,0.0,0.0
2017-10-14 04:30:00,6.867000000000001,2.1,0.0,0.0
2017-10-14 04:40:00,6.85,1.95,0.0,0.0
2017-10-14 04:50:00,6.75,1.95,0.0,0.0
2017-10-14 05:00:00,6.55,1.933,0.0,0.0
2017-10-14 05:10:00,6.55,1.75,0.0,0.0
2017-10-14 05:20:00,6.45,1.65,0.0,0.0
2017-10-14 05:30:00,6.5,1.6,0.0,0.0
2017-10-14 05:40:00,6.5,1.8,0.0,0.0
2017-10-14 05:50:00,6.4,1.75,1.0,0.0
2017-10-14 06:00:00,6.4,2.65,6.0,0.0
2017-10-14 06:10:00,6.567,2.24,12.0,0.0
2017-10-14 06:20:00,6.8,2.55,17.0,34.0
2017-10-14 06:30:00,6.8,2.8,22.000000000000004,42.0
2017-10-14 06:40:00,6.85,3.0,27.999999999999996,60.0
2017-10-14 06:50:00,6.95,3.5,34.0,84.0
2017-10-14 07:00:00,7.767,6.2,149.0,571.0000000000001
2017-10-14 07:10:00,8.8,8.767000000000001,166.99999999999997,691.0
2017-10-14 07:20:00,9.667,10.2,185.0,810.0
2017-10-14 07:30:00,10.7,11.8,210.0,920.9999999999999
2017-10-14 07:40:00,11.567,13.6,237.0,1046.0
2017-10-14 07:50:00,12.2,14.6,265.0,1161.0
2017-10-14 08:00:00,12.45,15.8,299.0,1271.0
2017-10-14 08:10:00,13.55,17.5,322.0,1376.9999999999998
2017-10-14 08:20:00,14.267000000000001,19.6,343.0,1478.0000000000002
2017-10-14 08:30:00,14.8,21.2,365.0,1571.9999999999998
2017-10-14 08:40:00,15.1,22.3,389.0,1653.0
2017-10-14 08:50:00,15.5,24.5,410.0,1732.0
2017-10-14 09:00:00,15.9,25.8,431.0,1809.0000000000002
2017-10-14 09:10:00,16.5,28.2,451.0,1874.0
2017-10-14 09:20:00,16.9,28.8,469.0,1943.0
2017-10-14 09:30:00,18.05,30.9,486.0,1993.0
2017-10-14 09:40:00,18.6,32.4,500.0,2040.0
2017-10-14 09:50:00,19.4,32.549,517.0,2095.0
2017-10-14 10:00:00,20.9,30.2,528.0,2133.0
2017-10-14 10:10:00,20.3,33.2,540.0,2161.0
2017-10-14 10:20:00,20.4,32.8,552.9999999999999,2205.0
2017-10-14 10:30:00,21.166999999999998,34.7,563.0,2231.9999999999995
2017-10-14 10:40:00,21.4,36.5,572.0000000000001,2253.0
2017-10-14 10:50:00,21.233,37.2,576.0000000000001,2262.0
2017-10-14 11:00:00,21.3,38.0,582.0000000000001,2283.0
2017-10-14 11:10:00,22.2,38.9,587.0000000000001,2293.0
2017-10-14 11:20:00,22.5,37.9,589.0,2294.0
2017-10-14 11:30:00,23.4,40.0,588.0,2288.0000000000005
2017-10-14 11:40:00,22.6,38.5,586.0,2293.0
2017-10-14 11:50:00,21.8,37.5,585.0,2300.0
2017-10-14 12:00:00,21.7,37.133,583.0,2302.0
2017-10-14 12:10:00,21.8,37.6,576.0000000000001,2276.0
2017-10-14 12:20:00,22.0,36.7,570.0,2258.0
2017-10-14 12:30:00,22.3,37.3,560.0,2225.0
2017-10-14 12:40:00,22.3,37.3,550.0,2189.0
2017-10-14 12:50:00,23.066999999999997,35.6,499.0,2018.0000000000002
2017-10-14 13:00:00,22.8,36.8,524.0,2106.0
2017-10-14 13:10:00,22.267,35.2,509.0,2066.9999999999995
2017-10-14 13:20:00,22.666999999999998,35.367,491.0,2009.0
2017-10-14 13:30:00,23.3,36.1,468.0,1935.0
2017-10-14 13:40:00,24.4,36.7,447.99999999999994,1859.0
2017-10-14 13:50:00,24.8,36.5,428.0,1793.0000000000002
2017-10-14 14:00:00,24.4,35.8,405.0,1719.0
2017-10-14 14:10:00,23.8,34.8,382.99999999999994,1642.0
2017-10-14 14:20:00,24.7,34.3,358.0,1560.0
2017-10-14 14:30:00,25.0,33.6,332.0,1465.0
2017-10-14 14:40:00,24.133000000000003,32.7,308.0,1372.0
2017-10-14 14:50:00,23.95,32.2,283.00000000000006,1270.0
2017-10-14 15:00:00,23.2,30.9,257.0,1175.0
2017-10-14 15:10:00,23.0,29.2,228.0,1065.0
2017-10-14 15:20:00,23.3,27.7,198.99999999999997,944.0000000000001
2017-10-14 15:30:00,21.5,22.3,31.0,122.0
2017-10-14 15:40:00,20.2,18.0,28.999999999999996,110.0
2017-10-14 15:50:00,19.2,15.9,26.000000000000004,100.0
2017-10-14 16:00:00,18.7,14.55,22.000000000000004,88.00000000000001
2017-10-14 16:10:00,18.25,13.3,18.000000000000004,78.0
2017-10-14 16:20:00,17.5,12.633,13.999999999999998,60.0
2017-10-14 16:30:00,16.95,12.1,10.0,49.0
2017-10-14 16:40:00,16.45,11.3,5.0,37.00000000000001
2017-10-14 16:50:00,15.85,10.75,1.0,25.0
2017-10-14 17:00:00,15.35,10.35,0.0,13.000000000000002
2017-10-14 17:10:00,14.95,9.55,0.0,11.000000000000002
2017-10-14 17:20:00,14.55,9.0,0.0,1.0
2017-10-14 17:30:00,14.05,8.667,0.0,1.0
2017-10-14 17:40:00,13.65,8.7,0.0,1.0
2017-10-14 17:50:00,13.4,8.4,0.0,1.0
2017-10-14 18:00:00,13.25,7.75,0.0,1.0
2017-10-14 18:10:00,12.85,7.2,0.0,1.0
2017-10-14 18:20:00,12.5,7.067,0.0,1.0
2017-10-14 18:30:00,12.45,7.45,0.0,1.0
2017-10-14 18:40:00,12.1,7.0,0.0,1.0
2017-10-14 18:50:00,12.033,6.75,0.0,1.0
2017-10-14 19:00:00,11.75,6.2,0.0,1.0
2017-10-14 19:10:00,11.533,6.65,0.0,1.0
2017-10-14 19:20:00,11.5,6.05,0.0,1.0
2017-10-14 19:30:00,11.35,6.7,0.0,1.0
2017-10-14 19:40:00,11.45,6.55,0.0,1.0
2017-10-14 19:50:00,11.133,6.4,0.0,1.0
2017-10-14 20:00:00,11.05,6.0,0.0,1.0
2017-10-14 20:10:00,10.85,5.95,0.0,1.0
2017-10-14 20:20:00,10.75,6.1,0.0,1.0
2017-10-14 20:30:00,10.6,5.55,0.0,1.0
2017-10-14 20:40:00,10.4,5.5329999999999995,0.0,1.0
2017-10-14 20:50:00,10.25,5.1,0.0,1.0
2017-10-14 21:00:00,10.15,5.567,0.0,1.0
2017-10-14 21:10:00,10.05,5.7,0.0,1.0
2017-10-14 21:20:00,9.8,5.05,0.0,1.0
2017-10-14 21:30:00,9.8,5.2,0.0,1.0
2017-10-14 21:40:00,9.75,5.2,0.0,1.0
2017-10-14 21:50:00,9.65,5.15,0.0,1.0
2017-10-14 22:00:00,9.66,4.7,0.0,1.0
2017-10-14 22:10:00,9.65,4.8,0.0,1.0
2017-10-14 22:20:00,9.6,5.05,0.0,1.0
2017-10-14 22:30:00,9.4,5.15,0.0,1.0
2017-10-14 22:40:00,9.4,4.967,0.0,1.0
2017-10-14 22:50:00,9.1,4.6,0.0,1.0
2017-10-14 23:00:00,9.15,4.333,0.0,1.0
2017-10-14 23:10:00,9.0,4.5,0.0,1.0
2017-10-14 23:20:00,9.05,4.85,0.0,1.0
2017-10-14 23:30:00,8.95,4.85,0.0,1.0
2017-10-14 23:40:00,8.8,4.8,0.0,1.0
2017-10-14 23:50:00,8.75,4.2,0.0,1.0
2017-10-15 00:00:00,8.7,0.0,0.0,0.0
2017-10-15 00:10:00,8.5,4.7669999999999995,0.0,0.0
2017-10-15 00:20:00,8.3,4.35,0.0,0.0
2017-10-15 00:30:00,8.2,3.55,0.0,0.0
2017-10-15 00:40:00,8.132,3.4,0.0,0.0
2017-10-15 00:50:00,8.032,3.4330000000000003,0.0,0.0
2017-10-15 01:00:00,8.05,3.3,0.0,0.0
2017-10-15 01:10:00,8.15,3.3,0.0,0.0
2017-10-15 01:20:00,7.95,3.2,0.0,0.0
2017-10-15 01:30:00,7.8,3.1,0.0,0.0
2017-10-15 01:40:00,7.9,3.55,0.0,0.0
2017-10-15 01:50:00,7.8,3.95,0.0,0.0
2017-10-15 02:00:00,7.867000000000001,3.3,0.0,0.0
2017-10-15 02:10:00,7.75,3.267,0.0,0.0
2017-10-15 02:20:00,7.65,2.85,0.0,0.0
2017-10-15 02:30:00,7.7,2.8,0.0,0.0
2017-10-15 02:40:00,7.54,3.4,0.0,0.0
2017-10-15 02:50:00,7.45,3.9330000000000003,0.0,0.0
2017-10-15 03:00:00,7.332999999999999,2.95,0.0,0.0
2017-10-15 03:10:00,7.1,2.7,0.0,0.0
2017-10-15 03:20:00,6.95,2.15,0.0,0.0
2017-10-15 03:30:00,6.832999999999999,2.233,0.0,0.0
2017-10-15 03:40:00,6.867000000000001,2.133,0.0,0.0
2017-10-15 03:50:00,6.84,1.9,0.0,0.0
2017-10-15 04:00:00,6.75,1.9,0.0,0.0
2017-10-15 04:10:00,6.65,1.85,0.0,0.0
2017-10-15 04:20:00,6.632999999999999,2.15,0.0,0.0
2017-10-15 04:30:00,6.5,2.05,0.0,0.0
2017-10-15 04:40:00,6.55,1.85,0.0,0.0
2017-10-15 04:50:00,6.85,2.05,0.0,0.0
2017-10-15 05:00:00,6.7,2.35,0.0,0.0
2017-10-15 05:10:00,6.632999999999999,2.467,0.0,0.0
2017-10-15 05:20:00,6.55,2.25,0.0,0.0
2017-10-15 05:30:00,6.55,2.1,0.0,0.0
2017-10-15 05:40:00,6.45,2.033,0.0,0.0
2017-10-15 05:50:00,6.4670000000000005,2.6,1.0,0.0
2017-10-15 06:00:00,6.4,2.5,5.0,0.0
2017-10-15 06:10:00,6.5,2.0,11.000000000000002,0.0
2017-10-15 06:20:00,6.433,2.15,15.0,19.0
2017-10-15 06:30:00,6.45,2.8,20.0,38.0
2017-10-15 06:40:00,6.65,2.65,26.000000000000004,52.00000000000001
2017-10-15 06:50:00,6.75,2.75,32.0,77.0
2017-10-15 07:00:00,7.267,5.3,114.0,555.0
2017-10-15 07:10:00,8.4,8.1,136.0,686.0
2017-10-15 07:20:00,9.4,10.4,159.0,802.9999999999999
2017-10-15 07:30:00,10.467,12.2,184.0,930.0
2017-10-15 07:40:00,11.6,14.0,206.00000000000003,1050.0
2017-10-15 07:50:00,11.9,14.6,240.0,1172.0
2017-10-15 08:00:00,12.633,15.7,275.0,1280.0
2017-10-15 08:10:00,12.8,17.3,309.0,1394.0000000000002
2017-10-15 08:20:00,13.4,18.7,342.0,1489.0
2017-10-15 08:30:00,13.55,19.4,373.0,1599.0
2017-10-15 08:40:00,14.0,21.0,396.0,1686.0
2017-10-15 08:50:00,15.2,23.3,411.00000000000006,1759.0000000000002
2017-10-15 09:00:00,15.3,24.3,434.0,1825.9999999999998
2017-10-15 09:10:00,16.1,25.6,452.99999999999994,1898.0000000000002
2017-10-15 09:20:00,17.35,27.0,471.00000000000006,1956.9999999999998
2017-10-15 09:30:00,18.6,27.3,488.0,2018.0000000000002
2017-10-15 09:40:00,19.4,28.7,500.0,2052.0
2017-10-15 09:50:00,19.15,31.2,516.0,2106.0
2017-10-15 10:00:00,18.9,32.1,529.0,2146.0
2017-10-15 10:10:00,19.5,33.1,541.0,2184.0
2017-10-15 10:20:00,18.4,31.866999999999997,557.0,2248.0
2017-10-15 10:30:00,18.4,32.299,567.0000000000001,2279.0
2017-10-15 10:40:00,18.2,32.5,577.0000000000001,2316.9999999999995
2017-10-15 10:50:00,18.167,32.4,583.0,2327.0
2017-10-15 11:00:00,18.7,33.2,588.0,2340.0
2017-10-15 11:10:00,18.4,34.6,591.0,2327.0
2017-10-15 11:20:00,19.0,35.2,589.0,2318.0
2017-10-15 11:30:00,19.0,34.05,589.0,2336.0
2017-10-15 11:40:00,19.567,35.5,588.0,2325.0
2017-10-15 11:50:00,20.15,36.0,579.0,2289.0
2017-10-15 12:00:00,20.15,35.5,573.0,2270.0
2017-10-15 12:10:00,21.05,36.1,566.0000000000001,2245.0
2017-10-15 12:20:00,20.6,35.0,558.9999999999999,2237.0
2017-10-15 12:30:00,20.9,35.5,547.9999999999999,2197.0
2017-10-15 12:40:00,21.1,34.5,537.9999999999999,2187.0
2017-10-15 12:50:00,20.9,34.7,527.0,2139.0000000000005
2017-10-15 13:00:00,21.25,34.4,510.0,2082.0
2017-10-15 13:10:00,20.4,33.0,496.0,2041.9999999999998
2017-10-15 13:20:00,21.2,34.8,476.00000000000006,1969.0
2017-10-15 13:30:00,22.15,34.0,457.0,1913.0
2017-10-15 13:40:00,21.75,33.7,439.0,1845.9999999999998
2017-10-15 13:50:00,21.3,31.533,421.00000000000006,1798.0
2017-10-15 14:00:00,21.767,31.6,400.0,1729.0
2017-10-15 14:10:00,21.8,31.6,375.0,1632.0
2017-10-15 14:20:00,21.8,30.9,353.0,1553.0000000000002
2017-10-15 14:30:00,21.666999999999998,30.2,326.0,1453.0
2017-10-15 14:40:00,21.533,29.2,299.0,1347.0
2017-10-15 14:50:00,21.6,28.45,272.0,1235.0
2017-10-15 15:00:00,21.9,28.0,242.0,1112.0
2017-10-15 15:10:00,22.4,28.1,216.00000000000003,1004.0
2017-10-15 15:20:00,23.0,27.3,187.0,884.0
2017-10-15 15:30:00,22.0,22.2,36.00000000000001,138.0
2017-10-15 15:40:00,20.5,18.3,32.0,122.0
2017-10-15 15:50:00,19.45,16.2,27.999999999999996,108.00000000000001
2017-10-15 16:00:00,19.05,15.0,23.0,94.0
